Gene,Pattern_6 x Pattern_7,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
NUP205,vsPattern_7,431,3,2,11.5611756336113,0.00308690034292715,0.0413336829178075,-1.54590014067276,-3.39654967508602,-1.02032425326024,0.12212868658952,0.000682411698385516,0.307574704558999,0.183070819724251,0.00245144538173022,0.407740626043699
DEDD2,vsBoth,431,3,2,11.5603757801274,0.00308813512381856,0.0413336829178075,-2.67891395242399,-3.14571779023144,0.442909555734594,0.0073861372020914,0.00165679788482853,0.657831155358062,0.0157762835485736,0.00452073448355762,0.769868024004982
MAP3K1,vsBoth,431,3,2,11.5583814456439,0.00309121604684452,0.041343239425906,-2.97777202417497,-2.89998286126474,0.9737652952307,0.00290351863217258,0.00373183064359322,0.330173088408079,0.00715765920624442,0.00886877150307134,0.434239935412908
POLD4,vsBoth,431,3,2,11.5471874847087,0.00310856603114914,0.0415434757965433,-2.67696580823357,-3.14418143389769,0.441981288040391,0.00742922160814468,0.00166552141825639,0.658502746541605,0.0158476088784148,0.00453627469917831,0.770337309271043
SAT1,vsBoth,431,3,2,11.535284269973,0.00312712216026693,0.0417276109804297,-2.21523716100669,-3.33370641527153,-0.224765026007347,0.0267437904564544,0.000856970588816191,0.82216207513126,0.0477309747066346,0.00285256139547865,0.917696556819609
CSDE1,vsBoth,431,3,2,11.5292042473991,0.00313664311149695,0.0417806505275368,-3.14391036653253,-2.67133208301688,1.34314284571123,0.00166706493549459,0.00755508620047617,0.179225724221989,0.00453772854034687,0.0160608123864427,0.257000767279393
NOTCH4,vsBoth,431,3,2,11.5281652971793,0.00313827294281378,0.0417806505275368,-3.00572568108542,-2.86054423136182,1.03669522542248,0.00264947902425954,0.00422914554135932,0.29987791787829,0.00661854293219699,0.00983227111374485,0.39880858032257
HNRNPUL1,vsBoth,431,3,2,11.5282775821029,0.00313809675739074,0.0417806505275368,-2.92544399484521,-2.94606707449189,0.878348832163723,0.00343965082799644,0.00321842600734469,0.379754443072716,0.00824730972292623,0.0077931271352456,0.488721783267121
MRPS18B,vsBoth,431,3,2,11.524462057572,0.00314408921424393,0.0418010220586052,-2.76009916473149,-3.08401392965633,0.583042173497117,0.0057783818799835,0.00204228032970994,0.559864910028536,0.0127795512640974,0.00537500817811695,0.675807925239925
SRSF3,vsPattern_7,431,3,2,11.5213102545026,0.00314904789543226,0.0418010220586052,-1.13186344247504,-3.3405658423614,-1.43590002475806,0.257691850236578,0.000836078533648329,0.151030791458618,0.350716891266863,0.00281448459192179,0.22130172051354
ANKRD13A,vsBoth,431,3,2,11.5211020842614,0.00314937568152084,0.0418010220586052,-2.67941737337769,-3.1372388717601,0.45031130549474,0.00737504024323216,0.00170547117113177,0.65248598825248,0.0157675693877666,0.00462825328687571,0.765206688728247
EIF3G,vsPattern_7,431,3,2,11.5215487621808,0.00314867238177245,0.0418010220586052,-1.82930659581103,-3.38992515032779,-0.6995985649983,0.0673536911232805,0.000699117093308226,0.484178038983073,0.108064079938601,0.00250345196599774,0.600081662214542
PDLIM7,vsBoth,431,3,2,11.5105959923237,0.00316596302564636,0.041989275754719,-2.39015970744089,-3.27557181531059,0.0168004039141707,0.0168410476647091,0.0010544830076895,0.986595847666243,0.0319205686230294,0.00329315263138055,1
SEPTIN6,vsBoth,431,3,2,11.504373882906,0.0031758278468681,0.0420881525047383,-2.04683357420432,-3.36332741831106,-0.43606876271728,0.0406744279407307,0.000770089695516774,0.662786840230572,0.0690819649152093,0.00266886541141988,0.774420502444895
GDF15,vsBoth,431,3,2,11.5022230992936,0.00317924494314175,0.0421014946337051,-2.93952541519158,-2.92540375658803,0.910691893349631,0.00328715310555843,0.00344009567469037,0.362457736654088,0.00793791835377732,0.00824730972292623,0.470504063698288
RABL6,vsBoth,431,3,2,11.4943716497438,0.00319175031404237,0.0422350778298319,-3.15685220592921,-2.6376064796574,1.38475755207021,0.00159482156875856,0.00834934086495931,0.166126614468216,0.00439162262867707,0.0174764498589321,0.240674727730549
LTB,vsBoth,431,3,2,11.4849101325794,0.00320688548642893,0.0423391298499275,-2.57826871075802,-3.1876670647276,0.297061150396251,0.00992967484241986,0.00143425576145069,0.766419823739603,0.0202559957974738,0.00406146527533672,0.86890927487604
EIF2S1,vsBoth,431,3,2,11.4803761165588,0.00321416376835944,0.04240317110418,-2.81318217911611,-3.03389657255142,0.682553092317571,0.00490538509565522,0.00241417180328104,0.494889283284514,0.0111337376868053,0.00615387866361033,0.610327233556698
EIF4A3,vsPattern_7,431,3,2,11.470685657988,0.00322977491803674,0.0425769649006398,-1.58531199602967,-3.38520912960008,-0.967315398900625,0.112895464825904,0.00071124044455647,0.333386388007871,0.170940774571298,0.00253675758558474,0.437569634260331
KMT5B,vsBoth,431,3,2,11.461854620475,0.00324406758130628,0.0427009257292214,-2.90843788996856,-2.94588584975361,0.859570322231484,0.00363239322424346,0.00322031219543545,0.390025940330014,0.00864159616185818,0.0077931271352456,0.500793307383739
SELENOO,vsBoth,431,3,2,11.4620912179826,0.00324368383485304,0.0427009257292214,-2.77155462840546,-3.06182759601098,0.613691919176373,0.00557893102445691,0.00219990119562929,0.539418929259875,0.0123933346633264,0.005698223926699,0.655706970001048
UPK3A,vsBoth,431,3,2,11.4493486390818,0.00326441625945638,0.0428718487247554,-2.79480442246555,-3.04128029065836,0.656144123229358,0.00519311215906788,0.00235574421413261,0.511731396999652,0.0116514458526465,0.00602888069379951,0.627404767376339
ETV6,vsBoth,431,3,2,11.4461315462695,0.00326967144997445,0.0429079798988375,-2.30836449168465,-3.29198638674754,-0.0874676799539895,0.02097887220966,0.000994824270932694,0.93029977460491,0.038528423257136,0.00316849062620236,1
ELOB,vsBoth,431,3,2,11.4446585460927,0.00327208045029207,0.0429079798988375,-1.99771106314716,-3.3612111717727,-0.489025715067086,0.0457479941124146,0.000776014706032322,0.624823491441532,0.0767992101386594,0.00267853929539412,0.738547283150512
TRIP12,vsBoth,431,3,2,11.4301173348032,0.00329595715074033,0.04299819805251,-2.95163692600386,-2.89409130173874,0.949435454047202,0.00316094364209592,0.00380257575449993,0.342399185562795,0.00767853012301572,0.00901782345156869,0.447699138760314
MAP1S,vsBoth,431,3,2,11.423828618436,0.00330633713121606,0.0430737596633639,-2.76942917019567,-3.05484771477947,0.61695864466147,0.00561546124609675,0.00225174825283468,0.537262003664607,0.0124683215612445,0.00579987880046786,0.653615442465821
CENPB,vsPattern_7,431,3,2,11.4234781478879,0.0033069165688768,0.0430737596633639,-1.52293111475075,-3.37551608981688,-1.02891291490367,0.127775940365588,0.000736773837891971,0.303520598947175,0.190709091996995,0.00259081504498162,0.402960582472261
NUF2,vsBoth,431,3,2,11.4208857758628,0.00331120572705108,0.0430974891463496,-2.93258220689062,-2.91151106898528,0.914175185531346,0.00336155915151536,0.00359685163048972,0.360624800830514,0.00809590485680495,0.00856157374333729,0.468801809352714
YARS,vsPattern_7,431,3,2,11.4140848380334,0.00332248454496261,0.0431707317665345,-1.74879559763748,-3.37733842612629,-0.779036764651276,0.0803263580615499,0.000731909385173859,0.435958058142061,0.126086850551382,0.00258179024880009,0.549718157488895
SFTA2,vsPattern_7,431,3,2,11.415753396413,0.0033197138211876,0.0431707317665345,-0.587742314931837,-3.18155952229253,-1.91310883358842,0.556705268429064,0.00146484418715449,0.0557341211247576,0.67253588073124,0.00412956445555054,0.0916797731825259
WTAP,vsBoth,431,3,2,11.4115373479412,0.00332671923958067,0.0431707317665345,-2.00640286427478,-3.35468457932792,-0.474087077356066,0.044813282977589,0.000794555255064365,0.635437813379355,0.0753990616627798,0.00271332166889001,0.748141874070427
ZFP36L1,vsPattern_7,431,3,2,11.4127504341307,0.00332470205281481,0.0431707317665345,-1.00593960445503,-3.29991913648002,-1.54323330575997,0.314444623487353,0.000967126907916462,0.12277417902996,0.415377465594405,0.00310622664559551,0.183915720186879
EXOSC2,vsBoth,431,3,2,11.4064195434278,0.00333524288989308,0.0432492112529788,-3.09883444491192,-2.70148778707913,1.26864918877645,0.00194283551434592,0.00690300155032553,0.204566212299064,0.00515413388516561,0.014928820484679,0.288007693631577
CDCA3,vsBoth,431,3,2,11.3978249015839,0.00334960633901482,0.0434032447504243,-2.48246713508063,-3.21721820200518,0.166606775726324,0.0130476103072765,0.0012944011370869,0.867679461962502,0.0255940465826717,0.00376263823419698,0.954553611275272
TADA3,vsPattern_7,431,3,2,11.3802714070918,0.00337913437774406,0.043720992723004,-1.26190969245793,-3.342881054253,-1.29305003959666,0.20698128392431,0.000829134314003101,0.195993752872132,0.290588531695048,0.0027973945999474,0.27794128286758
HLA-DOA,vsBoth,431,3,2,11.3813760345636,0.00337726855072008,0.043720992723004,-3.25914584098994,-2.37119485139037,1.71355617455716,0.00111748206253363,0.017730680918854,0.086610268202499,0.00342746019689533,0.0333815165686343,0.134904449349905
CSTA,vsBoth,431,3,2,11.3749387761286,0.0033881562382682,0.0438052738814439,-2.33268095765101,-3.27146110719233,-0.0438462341416907,0.019664896353376,0.00106993303948454,0.965026972983428,0.0365031161553373,0.00332381475813896,1
RASAL3,vsBoth,431,3,2,11.3694928795112,0.00339739458462837,0.0438922272261122,-3.3382109704938,-2.06618064130763,2.04765358366627,0.000843197020092587,0.0388114260540222,0.0405939549603874,0.00282996819140858,0.0664198586012093,0.0689713548551913
LARP1,vsBoth,431,3,2,11.3277746860501,0.00346900543929044,0.0445686615903872,-2.8612495808454,-2.95676225048064,0.798282185212021,0.00421974716784432,0.00310887730514652,0.424706753734532,0.00981549884694222,0.00757251740343005,0.537340132681021
MCM4,vsBoth,431,3,2,11.325943850063,0.00347218248322892,0.0445686615903872,-2.6461555805742,-3.11700474756578,0.429623569336517,0.00814123632102375,0.00182698629952168,0.667469489250897,0.0171205971112217,0.00489885228523297,0.778714404126046
PSCA,vsPattern_7,431,3,2,11.3337455920266,0.00345866433076283,0.0445686615903872,-1.8688386772111,-3.35823494379669,-0.630036034976348,0.0616452620352504,0.000784419102262753,0.528671008040796,0.100193058801597,0.00269921856475407,0.645435346410035
DEPP1,vsPattern_7,431,3,2,11.2993040312797,0.00351874102873455,0.0445686615903872,-1.94858768314766,-3.34458553808041,-0.530276192292894,0.0513446842118611,0.000824056142252736,0.59592045090147,0.0851450224531749,0.00278484540805401,0.710362468528171
RFC5,vsBoth,431,3,2,11.2908642918879,0.00353362103112394,0.0445686615903872,-2.06435201191442,-3.32569009292255,-0.386204805743029,0.038984352891821,0.00088199934620679,0.699344994870732,0.0666143277170508,0.00290743109692981,0.808522441151756
NDUFB1,vsBoth,431,3,2,11.309718453928,0.00350046582332568,0.0445686615903872,-2.5607439262472,-3.16210001376645,0.298188947323738,0.010444831163951,0.00156635757181548,0.765558957057887,0.0211532542815664,0.00433080717005074,0.868400003380457
GOLGA8B,vsBoth,431,3,2,11.3211059150741,0.00348059174655743,0.0445686615903872,-2.41304878541407,-3.23217576956697,0.0772875571965116,0.0158197019424577,0.00122851463630013,0.938394789217493,0.0301500171880429,0.00360374985348092,1
SSBP4,vsBoth,431,3,2,11.2893772306804,0.00353624936350447,0.0445686615903872,-3.30836645705877,-2.14814529068636,1.94830575951138,0.000938419279049776,0.0317022152555605,0.0513783884161069,0.00303731590321072,0.0551994402783762,0.0851694863673863
GNPTG,vsBoth,431,3,2,11.284926575355,0.00354412743943428,0.0446003414874629,-2.15460710408689,-3.30613746452732,-0.269990341366982,0.0311925926522746,0.000945916691252327,0.787167684244572,0.0544597946306612,0.00305823712984745,0.887489105116685
MEF2C,vsPattern_7,431,3,2,11.2732463583434,0.00356488608561105,0.0447460775224645,-1.74205041657581,-3.3563102744137,-0.769575587455347,0.0814996226656983,0.000789898964873762,0.441551690888427,0.127794593251796,0.00270770857981898,0.555991397829249
PSMC1,vsPattern_7,431,3,2,11.2742105026603,0.00356316796744283,0.0447460775224645,-1.68203533853071,-3.35763728544025,-0.837432330178264,0.0925619875699249,0.000786116948631038,0.402349599299612,0.143143004865534,0.00270299125259976,0.514002953984627
EIF4B,vsBoth,431,3,2,11.2671802658074,0.00357571496399189,0.0448363340100836,-2.53198333222183,-3.16845232006659,0.261057979764457,0.0113419382517863,0.00153252884228736,0.794047795581143,0.0226335126569839,0.00426382855314869,0.893900499334082
GBA,vsPattern_7,431,3,2,11.2652196652004,0.00357922195712868,0.0448481132892157,-1.43020744751327,-3.34617678899469,-1.10842417652558,0.152657488579896,0.000819341382870616,0.267678668491878,0.223321208879575,0.00277895862235513,0.362224611924872
WWTR1,vsPattern_7,431,3,2,11.2605370353507,0.0035876118607869,0.0449210153206916,-1.89165037391365,-3.34474397692015,-0.593765025347569,0.0585375794588406,0.000823585573809939,0.552669284553992,0.0955915269215224,0.00278484540805401,0.668378838747481
NPC2,vsPattern_7,431,3,2,11.2559962096115,0.00359576647459397,0.0449908689195794,-1.95059567464706,-3.33745659793701,-0.522289406503176,0.0511051621549837,0.000845489256768832,0.601468843882637,0.0848417431564451,0.00283554382083517,0.715079625504913
CD19,vsBoth,431,3,2,11.2429534344049,0.00361929248925878,0.0452204448568549,-2.8324292926285,-2.96179587635994,0.762148815402323,0.00461957817772354,0.00305850475415671,0.445971190845981,0.0105812356425533,0.00747819388747565,0.560457083798053
PHYH,vsBoth,431,3,2,11.2371687971739,0.00362977578951442,0.0453190090889552,-2.56013841643217,-3.14791126767877,0.308963844594425,0.0104630480689476,0.00164441601823033,0.75734902996166,0.0211710661962407,0.00450186931731765,0.860562968558205
DCK,vsBoth,431,3,2,11.2225800366533,0.0036563495561342,0.0455865421584307,-2.98012056826181,-2.80530613306648,1.0527722644763,0.00288134950137244,0.00502688110079221,0.292445379482646,0.00711471684569657,0.0113561038304536,0.389985025339766
RHOB,vsPattern_7,431,3,2,11.2141890750908,0.00367172192511707,0.0457120220000141,-1.25329066446984,-3.31848877251829,-1.2829596429823,0.210099944662005,0.000905059609019633,0.199506215337238,0.294323301530876,0.00295806391486126,0.282121123890983
MANBA,vsBoth,431,3,2,11.2097344595578,0.00367990909416521,0.0457443173334579,-2.48364691215292,-3.18063533196464,0.197437913505491,0.0130044680211183,0.00146952483526017,0.843484862809765,0.0255317078579754,0.0041378725624431,0.936186953190192
SND1,vsBoth,431,3,2,11.2107775571005,0.00367799034250321,0.0457443173334579,-3.13025783976145,-2.58273447560941,1.3994383331233,0.00174652931540484,0.00980207298958237,0.161681578520257,0.00471400538625911,0.0200594335223967,0.234916590323322
CCDC85B,vsBoth,431,3,2,11.206176729144,0.0036864609821524,0.0457443173334579,-2.72744380952798,-3.03699577714102,0.584640989137906,0.00638271274191006,0.00238948803265467,0.558789140536829,0.0139785141628381,0.00609441499361527,0.674690595801319
CDK5RAP3,vsPattern_7,431,3,2,11.2056616699528,0.00368741047721468,0.0457443173334579,-1.89915381590429,-3.33536710630841,-0.577848964126714,0.0575442550515587,0.00085186859612264,0.563366094231303,0.094209064554355,0.00284631782228635,0.679669054355832
TOMM22,vsPattern_7,431,3,2,11.207965241473,0.00368316581527532,0.0457443173334579,-1.05152034214283,-3.28198861749172,-1.47804222743906,0.293019671638024,0.00103077765933458,0.139396475949376,0.390519099745338,0.00323485670464357,0.206339842857871
CCDC124,vsBoth,431,3,2,11.202550759004,0.00369315054307903,0.045783009606786,-2.2330882385563,-3.27189530238021,-0.155025375430064,0.0255431260606318,0.00106829128781929,0.876801312439061,0.0458612898587612,0.00332381475813896,0.961998314966099
MSMO1,vsPattern_7,431,3,2,11.1922075393822,0.00371229954957643,0.0459551638784207,-1.35442062576217,-3.32831319471826,-1.17834737685765,0.17560222090089,0.000873735795580562,0.238658147504708,0.252368525976527,0.0028850614734306,0.328694365579576
ZBTB17,vsBoth,431,3,2,11.1819604023369,0.00373136857972158,0.0461285048591953,-2.17152912919642,-3.28462774590896,-0.23380324757925,0.0298911976911551,0.00102117193530123,0.815137728243692,0.0524323625755588,0.00322944905646863,0.912613091860277
PFDN2,vsPattern_7,431,3,2,11.1808260203944,0.00373348557860502,0.0461285048591953,-1.44998383026528,-3.33567232742386,-1.07794069931733,0.147063028382701,0.000850933962544462,0.281060221036551,0.216305282476957,0.00284572661162778,0.377265422144045
NAPA,vsBoth,431,3,2,11.1804300247458,0.0037342248738136,0.0461285048591953,-3.04076263498371,-2.71421200358977,1.19375869233323,0.00235979784614027,0.00664336361434367,0.232572374319125,0.00603581759849423,0.0144372859389047,0.321396140894879
ATP5ME,vsBoth,431,3,2,11.1777414428369,0.00373924813413857,0.0461579131865713,-2.68355412335942,-3.06141101059519,0.516099312608125,0.00728441834539171,0.0022029646521158,0.605785048024303,0.0156035157503291,0.00570283591394493,0.719449790121886
ADIRF,vsBoth,431,3,2,11.1762525973178,0.0037420327518911,0.0461596653088148,-2.58277235791089,-3.12318510609612,0.354102581983954,0.00980099684473893,0.00178905191528855,0.723262007153012,0.0200594335223967,0.00480782507253566,0.831076313000674
PDP1,vsBoth,431,3,2,11.145744304757,0.00379955185393858,0.0467857362723916,-2.32533099009623,-3.23276546741428,-0.0208024015763339,0.0200542684257312,0.00122598168304351,0.983403281973635,0.0371644875485509,0.00360102070823368,1
DDX39A,vsBoth,431,3,2,11.1450757825727,0.00380082210857753,0.0467857362723916,-2.77156697185697,-2.98944684813778,0.672108770797745,0.00557871950542663,0.00279483068634711,0.501514453255058,0.0123933346633264,0.00692081880445555,0.616805132164267
